"id.layer_local_c","dataset.code_ascii_txt","id.layer_uuid_txt","acidity_usda.a795_cmolc.kg","aggstb_usda.a1_w.pct","al.dith_usda.a65_w.pct","al.ext_aquaregia_g.kg","al.ext_usda.a1056_mg.kg","al.ext_usda.a69_cmolc.kg","al.ox_usda.a59_w.pct","awc.33.1500kPa_usda.c80_w.frac","b.ext_mel3_mg.kg","bd_usda.a4_g.cm3","c.tot_usda.a622_w.pct","ca.ext_aquaregia_mg.kg","ca.ext_usda.a1059_mg.kg","ca.ext_usda.a722_cmolc.kg","caco3_usda.a54_w.pct","cec_usda.a723_cmolc.kg","cf_usda.c236_w.pct","clay.tot_usda.a334_w.pct","cu.ext_usda.a1063_mg.kg","ec_usda.a364_ds.m","efferv_usda.a479_class","fe.dith_usda.a66_w.pct","fe.ext_aquaregia_g.kg","fe.ext_usda.a1064_mg.kg","fe.ox_usda.a60_w.pct","k.ext_aquaregia_mg.kg","k.ext_usda.a1065_mg.kg","k.ext_usda.a725_cmolc.kg","mg.ext_aquaregia_mg.kg","mg.ext_usda.a1066_mg.kg","mg.ext_usda.a724_cmolc.kg","mn.ext_aquaregia_mg.kg","mn.ext_usda.a1067_mg.kg","mn.ext_usda.a70_mg.kg","n.tot_usda.a623_w.pct","na.ext_aquaregia_mg.kg","na.ext_usda.a1068_mg.kg","na.ext_usda.a726_cmolc.kg","oc_usda.c729_w.pct","p.ext_aquaregia_mg.kg","p.ext_usda.a1070_mg.kg","p.ext_usda.a270_mg.kg","p.ext_usda.a274_mg.kg","ph.cacl2_usda.a481_index","ph.h2o_usda.a268_index","s.ext_mel3_mg.kg","s.tot_usda.a624_w.pct","sand.tot_usda.c60_w.pct","silt.tot_usda.c62_w.pct","wr.10kPa_usda.a414_w.pct","wr.1500kPa_usda.a417_w.pct","wr.33kPa_usda.a415_w.pct","zn.ext_usda.a1073_mg.kg","p.ext_usda.a652_mg.kg"
"49610","KSSL.SSL","1ef8c2e855b387bd90542825005857ad",14.56701,NA,0.34837,NA,1069.94752,0.42165,NA,NA,NA,NA,2.21681,NA,452.31593,2.45751,NA,11.1652,3,44.06128,0.72565,NA,"none",3.14187,NA,66.08538,NA,NA,114.9391,0.3171,NA,99.90483,0.83238,NA,296.18844,5.70499,0.1717,NA,5.71323,0.03964,2.22,NA,4.08818,NA,NA,4.8,5.45,NA,0.02248,39.5,16.4,NA,15.29412,NA,1.25711,NA
"197284","KSSL.SSL","1f80643408c99c8150454f158f5b1cde",29.37694,72,0.55904,NA,2073.45044,1.41451,0.52691,0.02628,NA,0.73037,6.30624,NA,2142.44129,12.98316,NA,32.153,29,24.68641,1.15422,NA,"none",2.15851,NA,340.8725,0.55339,NA,417.27134,1.13728,NA,346.46522,2.95905,NA,67.97304,40.47859,0.32528,NA,30.70224,0.06173,6.31,NA,43.20978,NA,NA,4.66,4.8,NA,0.02938,34.1,41.2,NA,18.10398,21.67855,2.63372,NA
"49510","KSSL.SSL","1fc2cc726890b5208ea56a7c3c547903",28.30709,NA,0.57544,NA,1947.07098,11.87239,0.33005,NA,NA,NA,1.46573,NA,390.84653,0.99837,0.2022,20.14954,0.06328,65.16832,2.33403,NA,"very slight",5.25709,NA,99.88947,0.654,NA,99.08412,0.24959,NA,119.12406,0.87357,NA,86.68567,6.65017,0.11428,NA,21.14679,0,1.446,NA,2.82714,NA,NA,4.06,4.87,NA,0.02621,10.8,24,NA,26.66667,NA,1.09087,NA
"197278","KSSL.SSL","1ff98c255c547a7cf4979b207d64d69e",71.83518,93,1.57282,NA,2788.594,3.45114,1.9464,0.16102,NA,0.82617,7.19251,NA,1740.03172,9.98794,NA,42.49383,31,13.64324,0.86834,NA,"none",2.54356,NA,263.34392,1.06047,NA,519.5803,1.44213,NA,291.29172,2.56737,NA,130.06928,115.83216,0.53516,NA,66.6266,0.18976,7.19,NA,70.9576,NA,NA,4.39,4.67,NA,0.05566,61.4,25,NA,21.0922,40.54552,1.90821,NA
"183616","KSSL.SSL","21b2f9a97035b872d2dfe72949ae39a9",8.40793,11,0.09362,NA,843.66897,0.15659,0.06773,NA,NA,NA,0.77846,NA,1234.97189,7.08779,NA,13.35628,0,13.83709,2.40062,0.35,"very slight",0.95707,NA,227.95762,0.20794,NA,534.57006,1.43971,NA,303.34283,2.52502,NA,54.78961,24.03959,0.13143,NA,14.50479,0,0.78,NA,37.66192,NA,NA,4.72,5.16,NA,0,21.5,64.7,NA,8.68632,NA,0.6368,NA
"36979","KSSL.SSL","2202702a0a2e0479eebfa0ef8dc8e71c",0.71536,NA,0,NA,0.97124,NA,NA,NA,NA,NA,1.28203,NA,21149.5615,304.25643,4.20895,1.13497,0,33.74527,0.57252,2.64,"very slight",0,NA,2.51499,NA,NA,162.31939,0.56977,NA,670.67547,3.67976,NA,3.64981,NA,0.0961,NA,146.89205,0.83091,0.7748,NA,26.72437,NA,NA,8,8.11,NA,17.23896,30.3,36,NA,3.8053,22.95581,0.95079,NA
"183629","KSSL.SSL","239fbfb622b45e1e2fca74c8a446617f",2.62271,5,0.0453,NA,752.48555,NA,0.06324,NA,NA,NA,0.60576,NA,1423.33475,8.02946,NA,12.40279,0,7.8884,1.75412,0.19596,"none",0.61262,NA,102.58296,0.09724,NA,680.47062,1.65972,NA,290.97062,2.31015,NA,25.05804,NA,0.10096,NA,33.47484,0.13457,0.61,NA,20.15966,NA,NA,6.6,7.31,NA,0,32.9,59.2,NA,7.55149,NA,0.42969,NA
"104787","KSSL.SSL","25cfeca58b8f6d9c5c4409945a0c7066",3.74697,NA,0.02729,NA,817.22374,1.02275,0.01987,NA,NA,1.57407,0.11025,NA,14.98821,0.11658,NA,1.77712,4,4.07988,0.19074,NA,"none",0.13311,NA,310.71669,0.02287,NA,25.19786,0.02332,NA,27.35624,0.09326,NA,0.15058,0,0,NA,8.95478,0,0.11,NA,1.3653,NA,0.95323,4.02,4.76,NA,0,73.4,22.5,NA,2.43817,NA,0.79308,NA
"49500","KSSL.SSL","25d2687bb6be564003a8322a2bd054a8",9.70648,NA,1.09324,NA,834.33856,0.64447,0.13046,0.05402,NA,1.45822,0.28225,NA,239.4412,0.75922,0.40278,4.78516,0.03946,71.65076,0.184,NA,"very slight",7.06751,NA,8.4131,0.0674,NA,223.01367,0.56941,NA,106.19115,0.8731,NA,113.33666,7.31635,0.06647,NA,16.39686,0.03796,0.232,NA,0,NA,NA,4.54,4.82,NA,0.0634,20.3,8,NA,22.52747,26.16039,0.3169,NA
"188592","KSSL.SSL","25f1ab619c3f3d26ce3a37bced495948",10.5819,NA,0.21609,NA,1268.85112,NA,0.19348,NA,NA,NA,0.47313,NA,3549.79981,22.04952,NA,21.24982,11,57.03043,2.29891,0.09502,"none",2.59898,NA,201.53774,0.42293,NA,118.25213,0.46678,NA,763.81533,6.16677,NA,55.42577,NA,0.12617,NA,39.94224,0.14624,0.47,NA,6.77076,NA,NA,5.56,6.29,NA,0.01472,9.4,33.6,NA,20.24993,NA,0.40939,NA
"197151","KSSL.SSL","26ea25a0308d4bc3ec231fe966605fa2",44.16859,NA,1.3121,NA,2224.44271,0.98961,1.00402,0.03939,NA,1.01045,5.86514,NA,3209.92706,17.37778,NA,42.24855,2,57.95352,2.52451,NA,"none",5.96965,NA,165.60577,0.86098,NA,760.37847,2.08558,NA,585.21873,4.93502,NA,200.7313,127.22306,0.44614,NA,13.93922,0.06259,5.87,NA,0,NA,NA,4.8,5.01,NA,0.03264,15,27,NA,33.02449,36.93537,3.42768,NA
"104776","KSSL.SSL","275a3116c289cc0f7710af34cfd8e8d1",6.02955,NA,0.04204,NA,654.09333,2.89481,0.05089,NA,NA,NA,0.03817,NA,12.15522,0,NA,4.28683,0,18.45741,0.19071,NA,"none",0,NA,9.15405,0,NA,8.64215,0,NA,13.88164,0.11587,NA,0,0,0,NA,8.94327,0,0.04,NA,1.38515,NA,0.33786,4.03,4.97,NA,0,73.4,8.1,NA,7.84913,NA,0.36134,NA
"49666","KSSL.SSL","2819f17f813726beac2ba9efc580678e",5.30983,NA,0.42885,NA,929.44923,NA,NA,NA,NA,NA,0.29132,NA,431.95785,2.27081,NA,11.21881,6,62.24966,0.45764,NA,"none",7.79267,NA,20.86822,NA,NA,20.35973,0.12275,NA,110.48358,0.98197,NA,5.41028,NA,0.06519,NA,5.24756,0,0.29,NA,0.48815,NA,NA,6.13,6.24,NA,0.01019,27.1,10.7,NA,24.38672,NA,0.19322,NA
"49492","KSSL.SSL","28344ee83242dadb2b73d6f6038a4123",4.93972,NA,0.00095,NA,656.55278,NA,0.08805,0.2058,NA,1.40425,0.05629,NA,1963.36125,10.50499,NA,10.7736,4,10.75017,0.17378,NA,"none",1.03783,NA,105.92595,0.20465,NA,39.34655,0.04793,NA,411.76386,3.2804,NA,83.40569,NA,0,NA,62.25526,0.01145,0.06,NA,4.19124,NA,NA,5.75,6.49,NA,0,44.9,44.3,NA,9.68097,24.38594,1.43116,NA
"183599","KSSL.SSL","28ca53323aa7d5a4bab6ac5e840f76d9",5.1216,NA,0.07657,NA,705.53742,NA,0.06851,0.2944,NA,1.28092,0.63715,NA,1499.28081,8.70536,NA,13.34539,0,14.46821,2.80136,0.07595,"very slight",0.88927,NA,124.29866,0.18016,NA,398.93705,1.1637,NA,333.62191,2.81973,NA,35.55305,NA,0.10113,NA,14.35539,0,0.64,NA,42.48582,NA,NA,5.9,6.81,NA,0,19.2,66.3,NA,8.16687,31.19981,0.31857,NA
"188603","KSSL.SSL","28dd47eb5639ea814686795d84c7ed1f",79.64269,NA,1.17645,NA,2697.90548,8.88659,1.39371,NA,NA,NA,10.94418,NA,25.2286,0.23076,NA,47.81652,38,29.51622,1.91263,0.05003,"none",4.22191,NA,424.5284,2.7551,NA,29.52003,0.10645,NA,16.61375,0.11418,NA,5.66288,2.06589,0.44976,NA,16.15297,0.06035,10.94,NA,9.91137,NA,NA,4.18,4.6,NA,0.04926,35.9,34.6,NA,24.08575,NA,0.63219,NA
"36271","KSSL.SSL","29040500663d8b860000363d329a6b92",NA,NA,0.03231,NA,4.56787,NA,NA,0.1442,NA,1.40149,1.64512,NA,41197.24266,288.27848,13.51174,6.84532,25,25.31212,0.41518,2.795,"violent",0.07579,NA,14.36693,NA,NA,234.94441,0.57004,NA,601.29113,1.74534,NA,12.01479,NA,0.074,NA,261.07934,0.74744,0.048,NA,27.56643,NA,NA,7.715,7.755,NA,5.32041,57.9,17.6,NA,5.7136,15.88055,1.04281,NA
"50037","KSSL.SSL","2b51100fb14a8fe143ea893cb0f510f3",2.85606,NA,0.00922,NA,130.71849,NA,0.02803,0.1089,NA,0.98962,0.94973,NA,607.50435,2.78733,0.15314,8.81414,77,38.75766,0.99489,0.207,"none",0.42785,NA,151.198,0.14993,NA,17.34677,0.04646,NA,1427.65301,8.59428,NA,149.71315,NA,0.08885,NA,2.99966,0.02323,0.932,NA,2.2093,NA,NA,6.96,7.26,NA,0.00306,43.9,17.3,41.81002,26.60194,37.62294,0.5102,NA
"36965","KSSL.SSL","2d58f41c5e511a22c439aa4f69ff2449",NA,NA,0,NA,1.89507,NA,NA,0.36225,NA,1.15421,0.83045,NA,25694.69179,295.96269,3.66755,0.87754,1,6.0069,0.66682,2.145,"strong",0,NA,1.4005,NA,NA,8.06773,0.13427,NA,43.52017,0.09749,NA,3.20431,NA,0.02013,NA,20.39138,0,0.394,NA,34.81801,NA,NA,7.735,7.815,NA,16.66083,34.1,56.2,NA,4.93415,36.86415,5.24279,NA
"197302","KSSL.SSL","2dd9b6f49534931b7c5af7479235c612",69.8429,NA,2.94422,NA,3787.25109,NA,5.68043,NA,NA,NA,10.4692,NA,68.16239,0.34653,NA,29.60943,30,3.67866,0.4728,NA,"none",1.45402,NA,35.25757,0.92771,NA,99.66006,0.31716,NA,5.43723,0.08165,NA,4.25522,NA,0.68669,NA,18.90085,0.06473,10.47,NA,0,NA,NA,5.08,5.64,NA,0.08443,45.4,50.9,NA,30.98007,NA,0.41652,NA
"68353","KSSL.SSL","2e6f4dd030b60bc42a0ffe4feda80b99",NA,NA,0.04123,NA,48.92111,NA,0.07177,0.11234,NA,1.37195,2.39393,NA,7894.92148,63.28046,9.25174,19.71504,6,29.63058,3.08835,0.3,"violent",0.82862,NA,37.51166,0.05284,NA,233.52444,0.66414,NA,147.21479,1.37782,NA,233.80146,NA,0.16397,NA,11.5018,0,1.28,NA,7.37716,2.12388,NA,7.47,8.01,NA,0.00922,38.2,32.2,NA,14.68531,22.85352,2.55481,NA
"49655","KSSL.SSL","2eba1869d6a48ced384577351e7c1820",5.80382,NA,0.30835,NA,1071.76966,1.6785,NA,NA,NA,NA,0.09132,NA,68.37784,0,NA,6.0224,2,36.17131,0.10135,NA,"none",3.65194,NA,15.70856,NA,NA,15.84031,0.12018,NA,8.43195,0,NA,0.72969,0.04414,0.02435,NA,11.20882,0,0.09,NA,0.527,NA,NA,4.43,4.83,NA,0.01928,41.7,22.1,NA,18.71539,NA,0.17229,NA
"49587","KSSL.SSL","2fa562d7b8f5d3b65cb87b043f7d9c31",7.36636,NA,0.48159,NA,1032.68174,0.57996,NA,NA,NA,NA,0.12489,NA,62.21941,0.14387,NA,3.5396,4,52.21787,0,NA,"none",7.49921,NA,12.90484,NA,NA,19.61617,0.08865,NA,3.98009,0,NA,0.43659,0.02224,0.01117,NA,4.29484,0,0.12,NA,0.27414,NA,NA,4.71,5.46,NA,0.03046,34.1,13.7,NA,20.41729,NA,0.13199,NA
"49617","KSSL.SSL","2fd0ea7bf342321c9c4d73f629873065",7.50242,NA,0.4939,NA,1027.18346,0.27503,NA,NA,NA,NA,0.24087,NA,336.35281,1.63146,NA,10.14058,1,59.22127,0.72378,NA,"none",8.44632,NA,46.20965,NA,NA,46.66838,0.14992,NA,130.13729,0.99709,NA,154.89865,2.07066,0.0296,NA,6.45284,0.02982,0.24,NA,0.18349,NA,NA,4.93,5.73,NA,0.00612,21.9,18.9,NA,21.46119,NA,0.18349,NA
"49682","KSSL.SSL","2ff0da7c7a4b9486ef71121908ea968e",11.77078,NA,0.25352,NA,950.62001,0.17062,NA,NA,NA,NA,2.63479,NA,674.52964,3.59561,NA,7.33495,1,15.73933,0.91169,NA,"none",1.94841,NA,127.57593,NA,NA,121.34605,0.28765,NA,83.10568,0.62324,NA,60.55653,2.41896,0.25122,NA,5.4195,0,2.63,NA,45.55415,NA,NA,4.58,4.83,NA,0.01216,62.6,21.7,NA,8.33333,NA,4.35586,NA
"36277","KSSL.SSL","3014f4db3b273619ce17ed4bc04db92e",NA,NA,0.05331,NA,65.97731,NA,NA,0.19043,NA,1.3746,0.67791,NA,18144.26132,251.11178,5.3096,22.64284,45,53.43036,0.51327,3.115,"violent",0.36767,NA,24.83664,NA,NA,261.61094,0.63029,NA,865.37952,7.31635,NA,73.08175,NA,0.07816,NA,637.8641,2.16386,0.0532,NA,24.16747,NA,NA,7.735,7.83,NA,5.70943,26,23.9,NA,12.97119,26.07213,0.83804,NA
"193740","KSSL.SSL","305757f070bec53bd859fb54f103ac5d",1.84829,NA,0.06949,NA,969.53202,NA,0.07951,0.33762,NA,1.02137,0.10123,NA,1891.64925,10.2894,0.10049,10.8593,0,3.50442,3.02798,0.19312,"none",0.63492,NA,117.17993,0.08083,NA,800.49154,2.08503,NA,320.92576,2.10071,NA,46.45271,NA,0.05061,NA,45.2476,0.13217,0.088,NA,22.10732,NA,NA,7.25,7.82,NA,0,28.4,68.1,NA,7.73563,40.8495,0.638,NA
"49607","KSSL.SSL","30e9d95c0733e51b2af52c87f3aed8a5",9.75866,NA,0.43623,NA,1062.16337,0.92522,NA,NA,NA,NA,0.18722,NA,230.18428,0.97646,NA,5.95624,2,55.92754,0.1222,NA,"none",7.18463,NA,21.93492,NA,NA,34.7863,0.17232,NA,33.67631,0.22975,NA,9.79638,0.46773,0.04579,NA,4.90837,0.05744,0.19,NA,0.66192,NA,NA,4.59,5.22,NA,0.04172,26.8,17.3,NA,24.18605,NA,0.13238,NA
"70560","KSSL.SSL","3143898901efe62f26dd63d57df8bc31",NA,NA,0.04254,NA,14.4747,NA,0.03531,0.0105,NA,1.75185,0.98153,NA,8950.02034,54.8091,7.59879,18.64336,2,34.07289,1.50934,0.197,"strong",0.87975,NA,61.57579,0.12776,NA,237.52395,0.67649,NA,605.67109,5.16578,NA,68.22735,NA,0.04094,NA,175.60534,0.42901,0.068,NA,8.46778,0,2.79747,7.65,8.14,NA,0,27.4,38.5,NA,17.83344,18.38573,2.34332,NA
"36301","KSSL.SSL","3158ace197951e2b5e6931dbd77184e6",NA,NA,0.02339,NA,139.64032,NA,NA,0.12342,NA,1.21469,4.19795,NA,14331.19505,62.62648,25.55061,17.25651,34,39.95069,2.50847,1.3445,"violent",0.3967,NA,34.30422,NA,NA,865.05402,2.38038,NA,989.03419,6.89759,NA,45.72381,NA,0.08654,NA,115.35984,0.24592,0.9984,NA,86.18385,NA,NA,7.85,8.01,NA,0.12672,16.1,44.4,NA,13.44073,23.4835,2.52391,NA
"50041","KSSL.SSL","319a0f2e397046c2a5323f4d099243a9",NA,NA,0,NA,86.46434,NA,0.02517,0.10287,NA,1.27146,0.62443,NA,80.37431,0.40079,4.46714,0.72433,44,15.56881,0,0.681,"slight",1.24816,NA,2708.08305,1.85735,NA,5.49317,0.02358,NA,5552.16003,55.85102,NA,43.48002,NA,0,NA,0.32372,0.02358,0.0836,NA,2.67071,NA,NA,8.31,8.58,NA,0,63.1,21.3,27.90017,12.28978,20.39609,3.49014,NA
"197279","KSSL.SSL","319d1431309b92ea495389f17a9d741a",24.17452,NA,0.68321,NA,2934.44379,2.46497,1.27673,0.19836,NA,1.1596,1.06708,NA,713.27803,3.60934,NA,22.10448,26,10.9364,0.34565,NA,"none",1.81499,NA,98.53018,0.55809,NA,186.04156,0.57736,NA,137.69296,1.13755,NA,18.9896,7.53209,0.12554,NA,39.38274,0.08016,1.07,NA,11.46918,NA,NA,4.63,4.71,NA,0.04289,67.7,21.4,NA,13.57143,30.70796,1.09978,NA
"49673","KSSL.SSL","31d27832b771e0d55fc16869d8e2b0bf",6.59437,NA,0.37052,NA,1072.39319,0.38037,NA,NA,NA,NA,0.1739,NA,150.82469,0.51508,NA,3.62309,3,43.03358,0.1832,NA,"none",4.0425,NA,22.98145,NA,NA,27.22559,0.06014,NA,85.58505,0.63579,NA,2.20858,0.18124,0.01729,NA,5.98454,0,0.17,NA,0.20356,NA,NA,4.805,5.015,NA,0.01119,40.5,16.5,NA,17.74415,NA,0.13231,NA
"49621","KSSL.SSL","31fa962a94bc01a149e8b49373dce323",7.41169,NA,0.33961,NA,986.16296,NA,NA,NA,NA,NA,1.45768,NA,338.09444,1.86061,NA,6.00413,2,37.17479,2.6312,NA,"none",6.55413,NA,42.96278,NA,NA,136.56862,0.39588,NA,98.31965,0.79175,NA,78.90563,NA,0.09542,NA,5.27257,0,1.46,NA,2.73279,NA,NA,5.16,5.94,NA,0,37.9,24.9,NA,13.33333,NA,0.45716,NA
"104786","KSSL.SSL","3220e8426cb74af39e58df979958c82b",2.95702,NA,0.02673,NA,231.39556,0.68216,0.01625,NA,NA,1.48795,0.38481,NA,15.17019,0.12067,NA,1.40136,2,1.53964,0.1505,NA,"none",0.14904,NA,319.7278,0.03455,NA,0,0.02413,NA,5.67879,0.02413,NA,0.0301,0,0.05712,NA,7.91619,0,0.38,NA,2.33773,NA,0.4704,4.05,4.56,NA,0,77.5,21,NA,1.57507,NA,0.44146,NA
"183605","KSSL.SSL","32337309315a7c56778673d4e92b04f6",3.72222,NA,0.07648,NA,658.21347,NA,0.07668,NA,NA,NA,0.79961,NA,1898.52557,11.72818,0.09137,15.41718,0,13.33995,3.6481,0.08497,"very slight",0.98797,NA,131.48303,0.23317,NA,252.89084,0.68452,NA,453.64726,3.94742,NA,30.09426,NA,0.12146,NA,9.06466,0,0.7892,NA,31.88294,NA,NA,6.39,7.28,NA,0,17.4,69.3,NA,7.58046,NA,0.28295,NA
"104789","KSSL.SSL","33d56fa2e5bf0678fa05203954b053dd",12.57547,NA,0.15923,NA,1047.82352,5.78763,0.1021,NA,NA,1.63187,0.17297,NA,30.18933,0.57431,NA,9.84947,26,26.80535,0.59631,NA,"none",2.11597,NA,205.46332,0.13133,NA,20.21381,0.07179,NA,46.92637,1.36398,NA,0.05053,0.01082,0,NA,26.36892,0,0.17,NA,1.66764,NA,0.19035,3.82,4.82,NA,0,52,21.2,NA,13.20755,NA,0.99048,NA
"36308","KSSL.SSL","33e239987337e75f36343b618a328459",NA,NA,0.0496,NA,2.2564,NA,NA,0.31616,NA,1.04041,0.97955,NA,17761.14585,275.84529,3.57088,0.82373,25,0.22992,0.94191,2.195,"violent",0.38005,NA,2.0309,NA,NA,17.53814,0.05571,NA,96.89274,0.24522,NA,3.29679,NA,0.03581,NA,25.38788,0.10032,0.6768,NA,20.56234,NA,NA,7.63,7.73,NA,15.29828,76.4,23.1,NA,3.53904,33.76128,0.57398,NA
"104770","KSSL.SSL","344e69443d5e07e028015330846fd3b1",5.17418,NA,0.1098,NA,768.84926,0.88097,0.06653,NA,NA,NA,0.46821,NA,19.77279,0.13892,NA,1.65676,0.19244,4.89363,0.20084,NA,"none",0.24799,NA,226.73938,0.04562,NA,0,0.02315,NA,5.64363,0,NA,0.09038,0,0.05013,NA,6.9491,0,0.47,NA,1.61677,NA,2.13165,4.41,4.94,NA,0,76.6,18.5,NA,2.42192,NA,1.52639,NA
"183594","KSSL.SSL","349aae2e402e45caa1ecf1858614d430",1.64784,NA,0.02025,NA,422.23109,NA,0.02857,NA,NA,NA,0.05021,NA,483.74055,2.28527,0.10307,3.50553,0,1.42519,1.40593,0.041,"very slight",0.27466,NA,59.25997,0.03524,NA,196.72986,0.4929,NA,83.2813,0.67214,NA,10.47418,NA,0.05021,NA,15.23426,0,0.038,NA,19.16083,NA,NA,6.29,7.35,NA,0,62.1,36.5,NA,6.099,NA,0.14059,NA
"36316","KSSL.SSL","34f4e64d222ed56bdc56920b765ad97c",NA,NA,0.0222,NA,94.70728,NA,NA,0.2167,NA,1.10464,0.42738,NA,13734.46567,304.88241,2.64866,1.98504,3,13.92608,0.21815,8.67,"strong",0.17812,NA,42.84421,NA,NA,62.59898,0.28234,NA,1402.74912,4.94307,NA,25.2457,NA,0.03766,NA,3474.81681,12.31833,0.1012,NA,19.72171,NA,NA,8.29,8.32,NA,14.58818,35.2,51.5,NA,7.17413,26.92789,0.66931,NA
"49496","KSSL.SSL","3549403c02fea9db4cd9997caff230e4",13.56408,NA,1.12464,NA,921.89898,2.03416,0.13251,0.08777,NA,1.3065,0.6569,NA,130.86015,0.38795,NA,6.54165,0.02324,76.3555,0.41985,NA,"none",8.46492,NA,11.37692,0.0633,NA,248.71519,0.68462,NA,57.30444,0.45641,NA,4.01418,0.3493,0.0839,NA,11.35644,0.02282,0.66,NA,6.97361,NA,NA,4.08,4.46,NA,0.06549,18.4,5.2,NA,24.27746,31.00527,0.37889,NA
"49659","KSSL.SSL","35a74dd421e05c7f4a08f4967b1e2c7b",4.45738,NA,0.25436,NA,814.5371,NA,NA,NA,NA,NA,1.83759,NA,877.68258,4.67892,NA,6.16841,6,25.70711,1.38837,NA,"none",3.27765,NA,55.09901,NA,NA,147.24823,0.45098,NA,323.95625,2.76225,NA,22.13284,NA,0.13676,NA,5.70549,0,1.84,NA,67.5842,NA,NA,6.22,6.31,NA,0.02634,57.1,17.2,NA,10.34913,NA,4.31712,NA
"49576","KSSL.SSL","36db7d0f0ac3f5f290a52be7832caea3",6.8152,NA,0.32646,NA,604.33255,NA,NA,NA,NA,NA,2.0606,NA,674.9405,2.46238,NA,3.81616,3,17.22455,0.39378,NA,"none",1.54735,NA,170.20423,NA,NA,44.66889,0.07103,NA,217.00358,1.20751,NA,10.63208,NA,0.19091,NA,6.6236,0.02368,2.06,NA,72.50617,NA,NA,5.41,5.72,NA,0.02424,68.3,14.5,NA,7.01956,NA,2.85744,NA
"68471","KSSL.SSL","3748f550efc437f3d5d1d91d0d293867",4.3566,NA,0.05641,NA,652.556,NA,0.0937,0.15367,NA,1.26987,0.25328,NA,1668.96498,7.19549,NA,12.66691,0,14.55774,1.79823,0.05,"none",1.11266,NA,184.16158,0.43778,NA,93.52852,0.26325,NA,557.78802,5.36929,NA,91.88268,NA,0.05696,NA,23.34657,0,0.25,NA,14.54843,11.48747,NA,5.46,6.43,NA,0.00203,9,76.4,NA,7.42925,19.54857,1.49345,NA
"49590","KSSL.SSL","3752e1025c10efe3c6710f654b6fcdb9",9.09195,NA,0.58,NA,920.04375,0.40103,NA,NA,NA,NA,1.4588,NA,271.86823,1.31045,NA,5.99134,17,23.43735,1.47126,NA,"none",5.06072,NA,64.64404,NA,NA,28.07567,0.11913,NA,52.61017,0.41696,NA,27.96405,0.60851,0.09346,NA,5.32697,0.05957,1.46,NA,3.79483,NA,NA,4.83,5.58,NA,0.00203,48.2,28.4,NA,10.30596,NA,0.53777,NA
"104761","KSSL.SSL","37693827f44cd09ad2f6045d06b5033c",2.61053,NA,0.04047,NA,456.23271,0.56086,0.0267,NA,NA,NA,0.28555,NA,14.54815,0.09062,NA,0.97979,1,3.95806,0.11021,NA,"none",0.10243,NA,225.46623,0.05456,NA,1.05204,0.02266,NA,4.5989,0,NA,0.07014,0,0.00401,NA,7.67485,0,0.29,NA,1.92372,NA,0.69735,4.3,4.84,NA,0,78.1,17.9,NA,2.12799,NA,0.42081,NA
"193719","KSSL.SSL","385aac63fc4e6e12c0cf672660de080e",1.37854,NA,0.08196,NA,962.6588,NA,0.07997,0.38375,NA,1.24508,0.15163,NA,1513.3532,8.56648,NA,10.33929,0.02315,2.84097,4.08578,0.07494,"none",0.71406,NA,139.55477,0.08037,NA,298.4258,0.75483,NA,393.74619,2.79349,NA,65.1965,NA,0.03033,NA,30.02475,0.08558,0.1548,NA,35.81774,NA,NA,7.08,7.83,NA,0.02426,35,62.2,NA,5.2445,35.90491,0.79797,NA
"68350","KSSL.SSL","3941d5d985cd63fe3c81b9f50fa08458",6.42271,NA,0.08334,NA,1046.09816,NA,0.15092,0.2025,NA,1.34848,0.89005,NA,2456.31717,13.17984,NA,19.22953,0,29.02651,2.52072,0.051,"none",0.76541,NA,85.44826,0.18024,NA,258.07648,0.69657,NA,526.22559,5.10392,NA,25.9552,NA,0.09105,NA,38.13868,0,0.89,NA,14.80666,8.91334,NA,5.58,6.43,NA,0,5.3,65.7,NA,13.00716,27.99699,1.19888,NA
"183625","KSSL.SSL","3a00b32e76bbea5a03bd1d7ef33e6aab",4.01906,NA,0.08219,NA,788.02728,NA,0.07496,0.29041,NA,1.12672,0.85993,NA,2046.566,11.56378,NA,17.71386,0,14.23962,2.96776,0.06801,"none",0.99777,NA,170.53582,0.21957,NA,351.39277,0.88273,NA,404.96795,3.2661,NA,22.95722,NA,0.1214,NA,7.93602,0,0.86,NA,34.38751,NA,NA,6.37,7.24,NA,0,18.3,67.5,NA,7.87234,33.62634,0.21271,NA
"49511","KSSL.SSL","3ad01523452d728ccff5d4a3340237ab",24.78446,NA,0.60772,NA,2076.21088,11.52061,0.32439,NA,NA,NA,0.64061,NA,700.14858,2.44929,NA,19.85421,0,64.42421,1.36009,NA,"none",5.61367,NA,37.61475,0.34055,NA,87.75076,0.25782,NA,121.48326,0.90237,NA,69.85897,4.21593,0.07036,NA,18.17765,0,0.64,NA,0.69354,NA,NA,4.25,4.92,NA,0.02415,12.8,22.8,NA,29.41176,NA,0.80911,NA
