FIPS,Year,SMOKING,POVERTY,PM25,NO2,SO2,LBC_RATE
39027,2005,29.9,10.9,13.45,3.17,0.171,80.74
39027,2006,28.7,11.8,12.98,4.14,0.158,80.52
39027,2007,28.8,13,12.75,2.93,0.141,78.74
39027,2008,27.5,10.9,10.69,2.25,0.088,79.1
39027,2009,26.9,11.9,10.4,2.19,0.083,79.59
39027,2010,28.2,15.7,11.07,2.21,0.086,77.44
39027,2011,28.3,15.7,12.83,2.22,0.096,78.36
39027,2012,27.5,11.23,13.84,3.34,0.071,77.72
39029,1998,31,13,17.11,5.26,0.354,73.4
39029,1999,30.8,13.2,13.81,5.55,0.347,73.72
39029,2000,31.8,11.9,14.82,5.35,0.315,74.44
39029,2001,32.1,12.7,14.34,5.31,0.301,73.39
39029,2002,31.8,12.4,16.32,5.31,0.304,73.61
39029,2003,31.3,11.5,15.37,4.69,0.326,72.63
39029,2004,31.2,12.2,14.9,5.35,0.295,70.79
39029,2005,30.1,15.3,14.85,3.56,0.288,70.56
39029,2006,27.8,16.2,13.61,5.03,0.239,69.36
39029,2007,27.6,15.1,11.97,3.23,0.248,68.11
39029,2008,27.5,14.5,10.71,3.12,0.202,68.75
39029,2009,26.9,16.4,9.88,2.01,0.15,66.44
39029,2010,28.6,17.7,10.21,2.85,0.099,64.4
39029,2011,30.6,17.1,12.23,1.99,0.079,65.58
39029,2012,29.8,14.34,13.41,4.06,0.056,64.75
39031,1998,30.2,11.8,17.74,4.83,0.286,71.58
39031,1999,30.4,11.3,17.84,5.15,0.26,72.2
39031,2000,31,10,16.67,4.75,0.25,71.47
39031,2001,31.5,11,15.68,4.29,0.206,71.98
39031,2002,32,10.3,18.96,4,0.232,72.74
39031,2003,32.5,10.2,17.58,4.28,0.241,72.96
39031,2004,32,11.3,15.36,3.05,0.198,71.01
39031,2005,32,12.4,15.31,2.83,0.212,71.72
39031,2006,30.5,14.5,13.13,3.09,0.185,70.78
39031,2007,29.8,12.8,13.18,1.86,0.202,70.27
39031,2008,29.6,13.2,10.24,2.62,0.166,69.93
39031,2009,28.7,14.6,9.65,1.99,0.09,69.34
39031,2010,29,20.4,11,2.33,0.076,69.13
39031,2011,27.8,17,12.78,1.91,0.068,69.2
39031,2012,27.1,13.08,14.41,3.27,0.042,69.23
39033,1998,32.3,10.4,18.79,3.32,0.087,70.92
39033,1999,32.5,11,18.9,3.63,0.082,70.93
39033,2000,32.1,9.5,18.04,2.86,0.074,70.65
39033,2001,32,10.1,16.73,3.64,0.069,71.18
39033,2002,32.5,9.9,19.28,2.67,0.075,70.91
39033,2003,31,10.4,18.46,3.39,0.075,70.54
39033,2004,30.3,11.4,15.59,2.51,0.068,68.44
39033,2005,29.9,11.2,15.7,2.85,0.074,69.28
39033,2006,29.1,12.4,14.97,2.32,0.069,68.88
39033,2007,28.9,12.8,14.14,1.44,0.069,68.03
39033,2008,29.7,12.6,11.13,1.72,0.056,66.8
39033,2009,28.6,14.9,11.38,1.65,0.044,66.12
39033,2010,29.1,16.5,11.02,2.28,0.038,65.27
39033,2011,28,17.3,13.78,1.44,0.037,65.71
39033,2012,27.2,12.46,15.34,2.48,0.031,66.36
39035,1998,28.4,13.5,15.9,7.8,0.193,70.75
39035,1999,28.9,13.8,15.17,7.25,0.194,70.25
39035,2000,28.9,12,14.57,5.81,0.135,70.49
39035,2001,30,12.3,14.5,7.88,0.127,70.6
39035,2002,29.2,12.7,18.95,6.92,0.149,68.45
39035,2003,28.4,13.6,17,6.49,0.145,67.12
39035,2004,27.6,15,14.5,5.33,0.131,67.21
39035,2005,27.3,17.1,14.34,4.38,0.15,66.47
39035,2006,25.2,15.1,12.71,5.41,0.15,63.83
39035,2007,24.4,15.7,12.49,4.45,0.134,63.22
39035,2008,24.5,15.9,11.25,3.83,0.107,62.32
39035,2009,24.4,18.9,10.69,3.66,0.099,60.92
39035,2010,23.4,18.2,11.02,3.24,0.091,60.23
39035,2011,23.6,18.8,12.99,2.96,0.085,59.74
39035,2012,22.9,15.43,13.83,5.23,0.089,60.44
39037,1998,29.3,7.7,23.37,4.55,0.078,59.45
39037,1999,29.1,8,16.42,4.79,0.076,60.03
39037,2000,28.8,7.2,17.85,3.52,0.073,59.46
39037,2001,28.9,7.7,17.15,5.28,0.066,60.22
39037,2002,29.9,7.5,16.54,3.4,0.069,59.81
39037,2003,30,7.9,17.68,3.63,0.069,59.39
39037,2004,29,8.3,15.03,2.78,0.074,57.58
39037,2005,28.7,8.6,15.01,2.89,0.069,56.56
39037,2006,27.1,9.6,14.34,4.37,0.061,56.89
39037,2007,25.5,9.1,13.36,2.25,0.055,55.4
39037,2008,25.2,9.8,11.86,2.46,0.041,54.72
39037,2009,25.3,11.9,11.07,1.45,0.033,54.49
39037,2010,25.2,12.1,11.17,1.75,0.035,52.46
39037,2011,26.3,12.9,13.85,2,0.035,53.09
39037,2012,25.6,9.39,15.1,3.13,0.027,52.16
39039,1998,28.4,7.2,22.15,4.54,0.054,66.12
39039,1999,28.5,7,18.2,4.65,0.05,66.25
39039,2000,28.8,6.2,18.55,4.72,0.046,66.37
39039,2001,28.8,7.1,18.21,4.6,0.044,66.78
39039,2002,28.5,6.9,16.7,4.25,0.043,67.06
39039,2003,27.7,7.2,17.69,3.17,0.046,65.64
39039,2004,26.8,7.9,14.96,3.21,0.044,64.83
39039,2005,25.9,8.4,14.98,2.81,0.047,64.75
39039,2006,24.7,8.7,15,3.28,0.044,64.41
39039,2007,25.3,9.5,13.06,2.36,0.045,62.96
39039,2008,24.4,9.8,11.24,2.35,0.039,62.91
39039,2009,24,11.9,11.99,1.77,0.03,62.38
39039,2010,24.5,11.5,11.01,1.77,0.025,60.66
39039,2011,24.2,11.7,13.91,2.56,0.024,61.3
39039,2012,23.5,9.07,15.31,3.19,0.02,60.73
39041,1998,20.2,4.6,18.56,4.56,0.097,58.17
39041,1999,20.4,5.1,18.47,5.32,0.091,58.02
39041,2000,20.6,4.2,18.03,4.45,0.086,58.29
39041,2001,20.4,4.4,17.83,5.17,0.075,57.14
39041,2002,20.7,4.2,19.26,3.76,0.082,56.22
39041,2003,18.6,4.6,18.74,5.52,0.084,56.29
39041,2004,18,5,15.46,3.28,0.075,53.69
39041,2005,17.3,4.5,15.5,3.32,0.077,52.72
39041,2006,16.7,4.2,15.04,3.2,0.07,52.34
39041,2007,16.4,4.5,14.99,2.4,0.07,49.97
39041,2008,16.4,4.9,11.23,2.43,0.055,49.25
39041,2009,16,5.1,11.13,2.09,0.037,49.14
39041,2010,16.4,5.8,11.83,2.18,0.035,47.71
39041,2011,15.2,4.5,13.92,2.31,0.034,46.47
39041,2012,14.8,4.71,15.46,3.47,0.023,46.11
39043,1998,27.9,9,19.04,6.87,0.123,75.68
39043,1999,28.3,9.5,18.57,6.05,0.117,74.25
39043,2000,28.3,8.6,18.53,5.3,0.099,74.83
39043,2001,29.2,9.4,15.99,6.43,0.098,75.56
39043,2002,30.4,9.1,20.06,5.08,0.105,74.03
39043,2003,30,9,18.63,5.19,0.105,72.66
39043,2004,28.8,9.6,16.2,3.8,0.096,71.59
39043,2005,28.8,11.6,16.2,3.27,0.108,70.6
39043,2006,26.9,10.5,14.57,3.4,0.105,68.61
39043,2007,25.8,11.1,13.48,3.23,0.105,67.79
39043,2008,25.8,12,11.4,3.4,0.087,68.27
39043,2009,25.6,14.6,11.75,2.8,0.076,66.39
39043,2010,25.1,14.9,11.58,2.62,0.063,64.33
39043,2011,24.3,12.8,14.12,2.03,0.06,64.73
39043,2012,23.6,10.93,15.52,4.1,0.058,63.42
39045,1998,25.5,6.7,16.61,4.59,0.199,68.95
39045,1999,25.9,7.2,17.19,4.89,0.177,70.57
39045,2000,26.1,6.5,15.96,3.56,0.176,70.87
39045,2001,25.9,7,16.74,4.28,0.154,70.49
39045,2002,26.7,6.7,17.95,4.12,0.157,69.29
39045,2003,26,6.8,16.05,3.93,0.166,69.18
39045,2004,25.6,7.7,13.9,3.92,0.149,67.74
39045,2005,25.9,7.7,13.85,2.86,0.15,66.36
39045,2006,24.5,7.9,14.17,3.64,0.135,65.38
39045,2007,24.2,8.9,14.67,3.54,0.137,64.54
39045,2008,24.1,8.9,10.43,2.77,0.113,64.07
39045,2009,23.8,11.8,9.96,2.71,0.077,63.25
39045,2010,23,11.2,11.18,2.55,0.076,61.98
39045,2011,22.1,11.3,12.7,1.94,0.078,60.5
39045,2012,21.5,8.47,14.13,3.45,0.036,59.68
39047,1998,31.1,11.5,18.19,3.32,0.136,82.3
39047,1999,31.2,11,15.97,3.98,0.129,82.48
39047,2000,30.6,10,16.08,3.01,0.126,83.36
39047,2001,30.8,10.9,16.08,3.74,0.116,84.16
39047,2002,31.3,10.7,17.88,2.81,0.121,84.85
39047,2003,30.7,10.6,16.29,3.9,0.123,84.77
39047,2004,30.2,12,13.92,3.47,0.123,81.87
39047,2005,30,13.4,13.91,2.98,0.117,83.62
39047,2006,28.4,13.1,13.75,3.77,0.108,82.77
39047,2007,28.2,13.6,13.12,2.65,0.098,81.4
39047,2008,28.7,13.1,10.82,2.28,0.064,82.29
39047,2009,28.7,20.3,10.54,2.28,0.058,80.24
39047,2010,29.2,16.2,11.54,2.57,0.056,80.2
39047,2011,29.3,18,13.06,2.24,0.062,80.37
39047,2012,28.6,13.47,14.15,3.02,0.042,80.48
39049,1998,24.8,11,18.7,5.51,0.111,81.26
39049,1999,24.8,11.1,18.06,5.67,0.103,80.18
39049,2000,25.6,9.9,17.71,4.52,0.1,79.11
39049,2001,25.8,10.4,17.86,6.15,0.088,78.64
39049,2002,27.1,11,18.89,4.56,0.093,79.52
39049,2003,26.3,12,17.89,6.71,0.096,78.1
39049,2004,26.1,13.1,15.1,4.69,0.088,75.01
39049,2005,25.4,14.7,15.1,3.26,0.089,73.66
39049,2006,24.4,16.4,15.14,4.01,0.08,71.7
39049,2007,23.6,16.2,15.23,3.43,0.079,70.13
39049,2008,23.5,15.1,11.41,3.16,0.061,67.9
39049,2009,23,18.4,11.12,3.01,0.043,68.35
39049,2010,22.7,18.8,12.11,2.93,0.041,64.75
39049,2011,21.3,18.8,13.97,2.76,0.042,63.83
39049,2012,20.6,14.33,15.34,4.18,0.026,62.9
39051,1998,28.2,6,20.64,4.99,0.087,52.19
39051,1999,28,6.3,18.7,5.01,0.078,53.01
39051,2000,27.6,5.7,18.4,4.88,0.073,53.03
39051,2001,27.5,6.4,17.02,5.59,0.071,52.88
39051,2002,27.9,6.1,16.61,4.35,0.069,52.59
39051,2003,27.3,6.6,16.25,3.76,0.073,51.95
39051,2004,27.1,7.1,14.3,3.39,0.069,51.17
39051,2005,27.3,7.1,14.29,2.54,0.075,50.84
39051,2006,26.4,7.6,14.44,3.78,0.071,50.95
39051,2007,26.2,8.1,12.95,2.36,0.076,49.99
39051,2008,25.5,7.8,11.15,2.73,0.07,49.75
39051,2009,24.3,9.1,11.75,1.7,0.052,48.97
39051,2010,24.3,10.9,11.16,1.57,0.04,48.34
39051,2011,24.1,9.8,13.72,2.13,0.039,48.16
39051,2012,23.4,7.68,14.88,3.37,0.034,47.98
39053,1998,29.1,18.1,13.9,4.41,0.425,81.41
39053,1999,29.6,18.7,16.16,4.38,0.411,81.37
39053,2000,29.3,16.8,13.16,3.36,0.375,82.3
39053,2001,30.4,17.3,16.04,3.72,0.356,82.66
39053,2002,30.9,16.3,15.74,3.91,0.325,83.22
39053,2003,30.9,15.5,13.81,3.45,0.349,82.51
39053,2004,30.3,17.4,12.07,2.93,0.323,81.09
39053,2005,31,22.8,12.1,4.2,0.323,82.03
39053,2006,29.6,20.5,12.45,2.89,0.302,80.97
39053,2007,29.9,23.1,12.74,2.31,0.265,79.55
39053,2008,29.5,20.3,9.04,2.25,0.235,78.49
39053,2009,30.1,20.9,7.93,2.24,0.178,78.22
39053,2010,28.2,18.2,9.35,1.3,0.205,76.85
39053,2011,27.1,21.2,10.59,1.49,0.228,77.56
39053,2012,26.4,19.21,12.3,2.98,0.07,76.91
39055,1998,23.9,5,15.01,5.49,0.204,52.61
39055,1999,24.7,5.4,13.21,5.24,0.204,52.58
39055,2000,25.1,5.2,13.09,4.25,0.144,51.97
39055,2001,25.3,5.9,13.96,4.92,0.137,52.15
39055,2002,25.4,5.5,17.45,4.59,0.154,51.13
39055,2003,25,5.6,15.28,5.17,0.15,49.93
39055,2004,23.9,5.5,12.92,4.43,0.136,47.93
39055,2005,23.1,5.4,12.89,3.56,0.15,47.26
39055,2006,22.1,5.7,11.19,4.25,0.147,46.35
39055,2007,22,5.4,11.26,3.62,0.134,45.21
39055,2008,21.6,6.9,10.07,3.39,0.108,44.38
39055,2009,21.1,7.9,9.89,2.61,0.095,43.13
39055,2010,21.2,7.8,10.01,2.85,0.087,41.87
39055,2011,20.9,8,11.94,2.49,0.079,41.42
39055,2012,20.4,6.21,12.55,3.98,0.08,40.78
39057,1998,23.2,7.2,19.41,5.15,0.135,64.26
39057,1999,22.7,7.8,15.64,5.42,0.128,65.27
39057,2000,22.1,7.1,16.31,3.99,0.126,65.05
39057,2001,21.9,7.6,15.81,5.28,0.114,62.03
39057,2002,22.7,7.5,17.29,3.86,0.121,62.97
39057,2003,22.3,8.2,16.45,5.75,0.121,60.39
39057,2004,22.1,9.4,13.83,4.29,0.127,59.24
39057,2005,22.1,9.4,13.86,3.25,0.117,58.86
39057,2006,21,10.9,13.17,4.21,0.106,56.67
39057,2007,20.2,9.2,12.92,2.65,0.095,55.12
39057,2008,20,10.7,10.98,2.78,0.064,54.66
39057,2009,19.5,12.3,10.67,1.99,0.057,54.58
39057,2010,20,13.1,11.15,2.47,0.061,52.13
39057,2011,20.1,15.6,13.27,2.4,0.067,51.09
39057,2012,19.5,9.93,14.12,3.69,0.049,51.1
39059,1998,30.6,15.3,17.39,5.92,0.498,85.15
39059,1999,31.2,15.9,17.88,5.68,0.447,86.57
39059,2000,32,14.4,15.99,4.96,0.414,86.02
39059,2001,32.1,14.5,15.87,5.83,0.359,86.22
39059,2002,32.5,14,17.86,4.97,0.368,87.23
39059,2003,32.9,14,16.32,3.92,0.394,85.72
39059,2004,32.1,15.2,14.67,3.62,0.348,84.04
39059,2005,31.7,17.2,14.66,2.58,0.361,84.3
39059,2006,30.9,19.6,13.11,3,0.31,83.99
39059,2007,29.6,15.5,12.75,2.74,0.311,81.9
39059,2008,29.4,17.1,10.01,2.78,0.25,82.25
39059,2009,29.9,20.5,9.05,2.41,0.154,81.09
39059,2010,28.9,19.1,10.59,2.15,0.135,80.86
39059,2011,29.1,19.4,12.06,2.09,0.12,80.89
39059,2012,28.4,16.72,13.93,3.63,0.066,80.42
39061,1998,25.2,11.3,20.94,7.26,0.325,78.64
39061,1999,25.5,11.9,15.57,7.77,0.313,78.21
39061,2000,26,10.3,17.46,7.02,0.317,78
39061,2001,26.6,10.6,15.85,8.25,0.283,77.91
39061,2002,27,10.8,16.17,6.76,0.304,77.87
39061,2003,26.9,11.6,15.56,7.53,0.295,74.78
39061,2004,26.6,13.1,13.41,6.14,0.328,73.87
39061,2005,26.6,14,13.39,5.83,0.288,71.45
39061,2006,25.4,14.7,12,5.85,0.255,72.42
39061,2007,24.7,13,12.19,4.26,0.224,70.77
39061,2008,24.2,13.6,10.84,4.35,0.149,67.5
39061,2009,23.8,15.2,10.08,4.08,0.132,68.16
39061,2010,23.5,18.5,11.11,4.02,0.157,64.76
39061,2011,22.4,18.5,12.77,3.96,0.173,66.23
39061,2012,21.8,13.79,13.9,5.78,0.134,63.3
39063,1998,25.7,7.5,19.9,3.38,0.079,59.5
39063,1999,25.9,8.2,18.77,4.1,0.072,59.33
39063,2000,25.7,7,18.15,3.12,0.067,59.43
39063,2001,25.7,7.7,17.68,3.82,0.065,59.83
39063,2002,25.7,7.4,17.25,3.04,0.065,58.4
39063,2003,25.3,7.5,17.63,3.88,0.067,59.18
39063,2004,24.5,7.9,15.05,2.54,0.064,58.15
39063,2005,24.2,9.6,15.06,2.97,0.068,57.81
39063,2006,22.9,10.7,15.08,2.46,0.064,56.78
39063,2007,22.3,8.9,13.62,2.16,0.066,55.49
39063,2008,22.9,9.8,11.8,2.28,0.057,55.21
39063,2009,23.5,11,11.52,1.68,0.044,54.25
39063,2010,23.4,11.9,11.04,2.27,0.037,53.48
39063,2011,23.3,13.3,14.04,1.99,0.036,54.24
39063,2012,22.7,9.53,15.26,2.77,0.029,53.97
39065,1998,29.5,10.8,20.47,2.83,0.063,77.28
39065,1999,29.6,11,18.53,3.62,0.059,77.32
39065,2000,29.4,10.3,18.18,2.6,0.055,77.56
39065,2001,29.4,11.4,18.48,3.52,0.051,77.85
39065,2002,29.6,10.7,17.78,2.54,0.053,78.97
39065,2003,28.7,10.6,19.09,5.16,0.054,77.74
39065,2004,28.2,11.6,15.35,1.74,0.053,76.89
39065,2005,28.6,15.4,15.4,2.13,0.053,75.94
39065,2006,27.9,14.9,15.35,2.5,0.049,76.34
39065,2007,27.4,15,13.93,1.79,0.047,74.86
39065,2008,27.6,14.7,11.9,1.59,0.038,74.23
39065,2009,28.3,16.2,11.5,1.67,0.03,73.63
39065,2010,27.5,17.2,11.22,2.19,0.028,73.24
39065,2011,26.7,19.8,14.36,1.82,0.028,72.67
39065,2012,26,13.73,15.58,2.5,0.022,72.77
39067,1998,29.1,14.3,17.02,4.73,0.503,83.43
39067,1999,29.4,13.6,16.48,5.28,0.476,83.06
39067,2000,29.9,12.3,15.26,4.64,0.426,83.63
39067,2001,30,12.5,14.8,3.9,0.385,84.07
39067,2002,30.5,12,16.69,4.22,0.39,84.49
39067,2003,30.8,12.1,16.01,3.37,0.423,84.07
39067,2004,30.5,13,15.01,4.68,0.38,82.14
39067,2005,30.7,15,15.01,3.1,0.384,82.78
39067,2006,30.7,15.3,13.55,3.2,0.32,81.34
39067,2007,29.9,17,12.31,3,0.317,79.97
39067,2008,29.5,17.7,10.01,2.87,0.249,79.61
39067,2009,29.3,17.7,9.05,1.9,0.169,79
39067,2010,30.6,17.8,10.54,1.66,0.118,77.3
39067,2011,30.7,17.4,12.03,2.09,0.097,77.01
39067,2012,29.9,15.05,13.65,3.35,0.06,78.14
39069,1998,29.2,6.3,21.38,3.99,0.081,58.89
39069,1999,29.4,6.8,18.66,3.98,0.073,58.98
39069,2000,28.7,6.1,18.35,4.04,0.068,59.09
39069,2001,29,7,17.76,4.04,0.066,58.52
39069,2002,29.2,6.7,16.78,3.59,0.065,58.83
39069,2003,28.7,6.9,16.81,3.14,0.068,57.87
39069,2004,27.9,7.3,14.78,2.9,0.065,55.6
39069,2005,27.5,7.1,14.78,2.34,0.07,55.66
39069,2006,25.6,8.1,15.03,3.98,0.066,55.15
39069,2007,26,8.1,13.27,2.28,0.07,54.54
39069,2008,25.4,8.6,11.54,2.79,0.063,54.16
39069,2009,24,10.8,11.94,1.65,0.048,52.78
39069,2010,25.3,12.9,11.05,2.15,0.038,52.75
39069,2011,25,10.4,14,2.31,0.036,52.55
39069,2012,24.3,8.28,15.23,3,0.031,51.92
39071,1998,30.8,11.4,16.85,3.78,0.225,78.48
39071,1999,31.2,11.5,15.11,4.25,0.215,79.49
39071,2000,30.9,11.2,15.54,3.13,0.21,79.86
39071,2001,31.4,12,15.31,4.1,0.195,81.65
39071,2002,31.9,11.5,17.14,3.1,0.207,79.94
39071,2003,31.6,11.4,15.02,4.26,0.211,79.42
39071,2004,31.1,12.2,12.49,2.64,0.21,77.84
39071,2005,31.2,12.3,12.46,3.75,0.198,78.04
39071,2006,30.6,17.8,12.8,2.86,0.187,78.31
39071,2007,30.9,14.1,12.1,2.54,0.168,77.1
39071,2008,31.2,12.9,9.86,2.18,0.099,76.83
39071,2009,30.9,16.5,9.43,1.84,0.097,75.5
39071,2010,31.5,18.6,10.31,1.73,0.089,75.71
39071,2011,31,21.5,11.92,1.94,0.099,76.25
39071,2012,30.2,14.17,13.12,2.92,0.07,76.63
39073,1998,30.3,12.5,15.8,5.7,0.289,86.61
39073,1999,30.6,13.4,17.21,5.49,0.256,86.28
39073,2000,30.6,12.4,14.78,3.82,0.253,87.29
39073,2001,31,12.9,15.62,4.7,0.229,87.77
39073,2002,31.7,11.8,16.78,4.48,0.215,87.12
39073,2003,31.2,12.2,14.77,2.8,0.232,85.38
39073,2004,30.9,13.3,12.49,2.95,0.215,83.09
39073,2005,31.4,15.5,12.5,3.17,0.212,84.66
39073,2006,30.1,15.1,13.11,3.48,0.192,82
39073,2007,29.8,16,14.08,2.9,0.186,81.41
39073,2008,29.3,15.6,9.84,2.16,0.159,80.66
39073,2009,28.3,16.8,8.99,2,0.117,79.87
39073,2010,27.1,16.2,10.4,2.34,0.128,78.81
39073,2011,26.7,17.3,11.44,1.78,0.136,79.91
39073,2012,26,14.74,13.18,3.33,0.051,79.37
39075,1998,31.8,10.5,18.07,3.67,0.201,42.05
39075,1999,32.2,10.4,17.8,4.77,0.189,42.42
39075,2000,32.4,10.7,16.71,4.15,0.176,42.17
39075,2001,32.9,11.7,15.05,4.04,0.146,42.29
39075,2002,33.1,10.5,19.09,3.18,0.17,42.02
39075,2003,33.7,9.8,17.98,3.39,0.173,41.36
39075,2004,33.2,9.7,15.6,2.97,0.14,40.38
39075,2005,32.8,11.5,15.53,2.68,0.153,40.4
39075,2006,31.4,11.5,12.93,3.48,0.135,39.89
39075,2007,31,10.7,13.09,1.53,0.147,38.92
39075,2008,29.7,10.8,10.51,2.45,0.119,39.01
39075,2009,29,15,9.94,1.88,0.067,38.5
39075,2010,29.5,16.5,11,2.49,0.054,37.65
39075,2011,29.8,15.3,12.98,1.59,0.047,37.12
39075,2012,29,11.87,14.49,2.94,0.037,37.04
39077,1998,31.8,8.9,18.91,6.29,0.109,68.19
39077,1999,31.4,9.1,17.67,5.38,0.104,69.83
39077,2000,30.8,8.1,17.88,5.26,0.088,70.01
39077,2001,30.9,8.8,15.77,6,0.086,70.03
39077,2002,31.9,8.5,19.98,4.21,0.095,69.25
39077,2003,30.9,9,18.61,4.56,0.093,69.79
39077,2004,30,9.5,16.01,2.71,0.084,68.36
39077,2005,29.9,10.9,15.99,3.44,0.095,68.84
39077,2006,28.4,11.1,14.35,2.93,0.091,68.18
39077,2007,27.7,11.1,13.51,2.42,0.09,66.95
39077,2008,27.8,13.7,11.08,2.7,0.073,66.85
39077,2009,27.1,12.4,11.47,2.27,0.063,66.27
39077,2010,26.6,14,11.08,2.23,0.054,65.87
39077,2011,26.1,14.6,13.7,1.97,0.051,65.96
39077,2012,25.4,10.86,15.22,3.6,0.048,66.56
39079,1998,31.5,16.2,14.66,4.47,0.32,90.06
39079,1999,31.9,15.8,15.66,4.2,0.306,90.73
39079,2000,31.4,15,13.7,3.44,0.288,91.23
39079,2001,32.8,15.2,15.3,3.95,0.276,91.94
39079,2002,33.9,14.5,16.24,3.81,0.246,91.55
39079,2003,33.4,14.3,13.85,3.97,0.262,91.94
39079,2004,32.6,15.5,11.96,3.32,0.246,89.15
39079,2005,32.9,16.5,11.99,3.16,0.241,90.6
39079,2006,31.3,18.5,12.88,2.87,0.223,89.56
39079,2007,31.4,17.2,12.87,3.02,0.199,88.11
39079,2008,31.9,20.7,9.07,2.52,0.168,87.87
39079,2009,31.1,22.9,8.49,1.55,0.136,87.38
39079,2010,30.7,22.5,9.76,1.68,0.161,86.56
39079,2011,29,20.4,10.87,1.37,0.185,86.58
39079,2012,28.2,17.79,12.47,3.02,0.06,86.85
39081,1998,29.5,14.8,16.61,4.86,0.531,82.24
39081,1999,29.8,14.7,15.05,6.19,0.516,83.1
39081,2000,30.2,13.4,14.99,5.33,0.466,83.6
39081,2001,31.1,13.5,15,4.65,0.435,83.13
39081,2002,31.1,13,15.72,4.98,0.432,82
39081,2003,30.5,13.6,15.15,4.12,0.469,82.24
39081,2004,30.6,14.7,15.06,6.04,0.431,78.15
39081,2005,29.6,16.3,15.03,4.22,0.425,80.03
39081,2006,28.2,17.7,14.17,4.11,0.352,76.99
39081,2007,27.8,16.9,12.25,3.88,0.351,76.93
39081,2008,28.2,17.9,10.07,3.03,0.281,74.69
39081,2009,28.2,17.6,9.21,2.23,0.201,74.24
39081,2010,29,18.6,10.29,2.8,0.124,72.49
39081,2011,29,16.8,12.11,2.54,0.1,73.35
39081,2012,28.3,15.75,13.45,4.09,0.065,72.63
39083,1998,27.7,10.1,18.03,3.75,0.168,66.12
39083,1999,27.5,10.6,18.39,4.31,0.156,65.82
39083,2000,27.6,9.5,17.67,3.82,0.149,65.21
39083,2001,28.1,10.4,16.14,3.21,0.122,64.91
39083,2002,28.5,9.8,19.68,2.91,0.142,65.39
39083,2003,27.7,10,18.62,3.29,0.145,65.15
39083,2004,27.8,10.6,15.54,2.66,0.118,63.18
39083,2005,27.7,11.6,15.58,2.7,0.128,63.05
39083,2006,27.2,12.1,14.08,2.73,0.113,62.86
39083,2007,27.1,11.3,14.21,2.36,0.124,60.83
39083,2008,27.1,13.2,10.77,2.34,0.1,60.67
39083,2009,25.7,13.2,10.1,1.64,0.055,60.44
39083,2010,25.9,16.5,11.02,2.31,0.048,59.21
39083,2011,23.8,14.5,13.16,2,0.043,59.3
39083,2012,23.2,11.95,14.95,2.8,0.031,58.74
39085,1998,27.4,5.7,15.64,5.25,0.191,71.29
39085,1999,29.2,6.2,14.17,4.81,0.19,71.12
39085,2000,29,5.6,13.69,4.43,0.129,69.74
39085,2001,29.7,6.3,14.28,4.39,0.123,70.47
39085,2002,30.4,6.4,17.73,4.53,0.139,69.86
39085,2003,30.1,6.3,15.66,5.12,0.133,69.15
39085,2004,28.7,6.6,13.51,4.05,0.121,67.84
39085,2005,28.4,7.8,13.36,3.42,0.136,66.74
39085,2006,26.4,6.9,11.76,3.46,0.137,65.74
39085,2007,24.7,6.8,12.19,2.62,0.123,63.66
39085,2008,24.5,8.5,10.7,3.08,0.098,62.46
39085,2009,24,8.2,10.23,2.56,0.089,62.62
39085,2010,23.5,9.6,10.3,2.6,0.084,61.24
39085,2011,24,10.2,12.17,2.19,0.077,60.32
39085,2012,23.4,7.39,13.08,3.67,0.081,59.46
39087,1998,30.7,19.6,13.49,3.58,0.317,91.02
39087,1999,31.2,19.9,15.46,4.3,0.31,91.64
39087,2000,31.6,18,12.59,2.92,0.281,93.18
39087,2001,32.7,18.1,15.61,3.02,0.27,92.25
39087,2002,33,17.1,15.76,3.34,0.25,93.07
39087,2003,32.1,16.6,13.35,3.01,0.267,91.68
39087,2004,31.5,17.4,11.88,2.75,0.251,90.69
39087,2005,31.9,20.3,11.94,3.57,0.252,89.34
39087,2006,30.6,23.2,12.44,2.89,0.238,88.6
39087,2007,30.2,21.9,12.15,2.74,0.213,87.1
39087,2008,30.8,18.2,8.86,2.3,0.178,85.5
39087,2009,30.1,19.6,7.84,1.77,0.142,84.71
39087,2010,29.1,21.4,9.23,1.15,0.151,83.36
39087,2011,28.2,18.9,10.32,1.37,0.165,84.47
39087,2012,27.4,19.21,12,2.68,0.057,84.21
39089,1998,26.9,8.9,17.67,4.37,0.204,79.15
39089,1999,26.9,8.5,18.08,4.71,0.184,77.05
39089,2000,27.5,7.5,17.41,4.09,0.181,78.07
39089,2001,27.6,8.1,16.95,4.74,0.15,78.12
39089,2002,28.8,8,19.19,3.68,0.167,77.52
39089,2003,27.8,8.4,17.78,4.37,0.173,75.34
39089,2004,27.4,9.5,15.18,4.43,0.145,73.36
39089,2005,27.4,10.2,15.19,3.53,0.153,73.89
39089,2006,25.8,9.7,14.55,3.8,0.136,71.02
39089,2007,25.2,11,14.77,2.73,0.146,70.58
39089,2008,25.7,10.2,10.64,2.81,0.121,69.84
39089,2009,24.9,11.7,10.23,2.34,0.069,69.8
39089,2010,24.9,12.4,11.36,2.78,0.062,68.16
39089,2011,24.3,13,13.22,2.26,0.059,66.73
39089,2012,23.6,10.07,14.9,3.52,0.034,66.64
