ID,x,y,xm,ym,DIVISION_NAME,DISTRICT_NAME,Land_type,pH,SOM,DEM,NDFI,NDVI
1426,89.22687265,24.10602493,421427.3456,2666181.577,RAJSHAHI,PABNA,Highland,6.9,1.8,19.26004982,-0.170023873,0.571626365
1427,89.31271586,24.2906057,430252.35,2686573.334,RAJSHAHI,PABNA,Medium Highland 2,6.5,2.1,13.55470276,-0.159605816,0.504431903
1428,89.52147987,24.03223549,451340.954,2657878.215,RAJSHAHI,PABNA,Lowland,7.7,1.4,9.072738647,-0.157467097,0.479869336
1429,89.35609087,24.18070564,434598.1655,2674383.943,RAJSHAHI,PABNA,Lowland,6.8,1.7,8.288455963,-0.084951609,0.494038671
1430,89.28631409,24.19180174,427516.9767,2675646.925,RAJSHAHI,PABNA,Medium Highland 2,7.5,1.6,13.43050671,-0.169925153,0.521573603
1431,88.92565831,24.54223239,391186.0701,2714685.121,RAJSHAHI,RAJSHAHI,Medium Lowland,7.3,1.2,15.26476574,0.01528516,0.430613488
1432,88.33399298,24.82125225,331625.8372,2746183.31,RAJSHAHI,CHAPAI,Highland,6.5,1.7,23.70460129,-0.19277741,0.49750185
1433,88.87183752,24.62479479,385809.3182,2723871.325,RAJSHAHI,NAOGAON,Medium Lowland,6,1.4,17.82380486,-0.18190065,0.51731658
1434,88.9528904,24.48604015,393897.2695,2708441.538,RAJSHAHI,NATORE,Highland,6.3,2.2,17.35909653,-0.212361932,0.490279138
1435,88.58908366,24.43675436,356973.0834,2703311.323,RAJSHAHI,RAJSHAHI,Medium Highland 2,6.8,0.6,21.34809113,-0.174645796,0.505373001
1436,89.64551018,23.88094164,463911.2106,2641090.42,RAJSHAHI,PABNA,Medium Lowland,5.1,2.5,10.44819164,-0.158205166,0.460320264
1437,89.09369062,24.34110157,408060.3489,2692291.798,RAJSHAHI,NATORE,Highland,8.2,3.5,15.96177006,-0.15982838,0.520637393
1438,89.05574786,24.42890781,404277.2176,2702040.162,RAJSHAHI,NATORE,Medium Highland 2,7.1,0.7,15.41227818,-0.141622588,0.469309181
1439,88.74816374,24.63636558,373301.694,2725261.038,RAJSHAHI,RAJSHAHI,Medium Lowland,5.9,2,18.57923698,-0.057239354,0.461355239
1440,89.12772088,24.17104727,411394.9209,2673440.247,RAJSHAHI,NATORE,Medium Highland 2,7.7,5.6,15.24589729,-0.221041277,0.536749065
1441,89.05922362,24.45022053,404645.6244,2704397.726,RAJSHAHI,NATORE,Medium Highland 2,5.8,2.1,12.426054,-0.158229023,0.49081412
1442,88.96703105,24.55860279,395390.3645,2716465.863,RAJSHAHI,NAOGAON,Medium Lowland,5.4,1.9,15.8628931,-0.096274838,0.471377939
1443,89.25886667,24.26674876,424773.3273,2683959.82,RAJSHAHI,NATORE,Medium Lowland,7.9,3.9,11.30819893,-0.126981288,0.475273639
1444,89.49273115,24.15794112,448467.8539,2671806.359,RAJSHAHI,PABNA,Medium Lowland,6.9,1.5,12.45245552,-0.042571612,0.370711654
1445,89.59869282,23.93725412,459162.6241,2647337.752,RAJSHAHI,PABNA,Medium Highland 2,7.7,2.9,14.05278206,-0.236547753,0.549654603
1446,88.91238649,24.22588607,389567.1779,2679665.763,RAJSHAHI,NATORE,Medium Highland 2,7.8,1.4,16.23075485,-0.197214201,0.505522072
1447,89.12548838,24.39684822,411325.0876,2698443.84,RAJSHAHI,NATORE,Medium Highland 2,8.2,3.3,18.2798481,-0.223305807,0.596590817
1448,89.635138,23.96275936,462878.6534,2650151.496,RAJSHAHI,PABNA,Very Lowland,6.2,2.4,5.576289654,-0.170463637,0.38449201
1449,89.07924218,24.21508155,406502.3492,2678347.553,RAJSHAHI,NATORE,Medium Highland 2,7.5,2.3,15.27932262,-0.201489672,0.533505499
1450,88.97643929,24.42495961,396233.6018,2701660.078,RAJSHAHI,NATORE,Medium Lowland,7.6,0.9,15.37820053,-0.232624516,0.498102427
1451,89.19861546,24.19580186,418612.3426,2676138.097,RAJSHAHI,NATORE,Medium Lowland,6.6,4,11.54593945,-0.127651617,0.479015321
1452,88.26089194,24.82424862,324240.6991,2746607.389,RAJSHAHI,CHAPAI,Highland,7.8,0.4,23.25883293,-0.232511625,0.461231291
1453,89.29896783,24.17870822,428794.8855,2674190.681,RAJSHAHI,PABNA,Medium Lowland,7.4,1.5,11.17223644,-0.110536776,0.514241695
1454,88.89947305,24.65998968,388637.9853,2727746.018,RAJSHAHI,NAOGAON,Medium Lowland,6.8,1.4,13.9235363,-0.053012334,0.391292393
1455,88.31211344,24.72442414,329281.7575,2735486.139,RAJSHAHI,CHAPAI,Highland,5.2,1.1,26.08950806,-0.122021288,0.426706731
1456,88.57580166,24.48213028,355678.2112,2708350.185,RAJSHAHI,RAJSHAHI,Medium Highland 2,7,1.3,15.85515594,-0.179914191,0.512696922
1457,88.81383597,24.63971575,379952.2217,2725573.069,RAJSHAHI,NAOGAON,Medium Lowland,5.1,0.8,18.55509949,-0.170321941,0.486686528
1458,89.24608666,24.243183,423461.9734,2681357.481,RAJSHAHI,NATORE,Medium Lowland,7.3,3.1,10.36229324,-0.116070777,0.453767478
1459,89.27972632,24.17429358,426837.9056,2673711.811,RAJSHAHI,PABNA,Medium Highland 2,6.5,0.3,14.1993618,-0.211947098,0.521694481
1460,89.32777193,24.27795482,431773.573,2685165.132,RAJSHAHI,PABNA,Medium Lowland,6.5,3.4,11.59226418,-0.067666881,0.45653519
1461,89.20989088,24.15985866,419735.0307,2672151.82,RAJSHAHI,PABNA,Medium Highland 2,6.2,1.5,15.52754211,-0.218532905,0.572068095
1462,88.86032669,24.56692124,384591.0463,2717472.19,RAJSHAHI,RAJSHAHI,Medium Lowland,7,0.7,15.64211273,-0.187385157,0.491271764
1463,89.26881695,24.37537524,425846.5582,2695982.107,RAJSHAHI,NATORE,Medium Lowland,7.4,3.4,11.71202183,-0.09423355,0.478203088
1464,88.86270458,24.66751632,384923.9833,2728609.824,RAJSHAHI,NAOGAON,Lowland,6.2,1.4,12.35042572,0.101866901,0.377368271
1465,89.04567337,24.34331397,403190.6769,2692569.38,RAJSHAHI,NATORE,Highland,7.4,0.7,16.70526886,-0.196780637,0.521960735
1466,89.24810819,24.40294345,423762.8281,2699045.841,RAJSHAHI,SIRAJGANJ,Medium Lowland,5.6,3.1,12.99284363,-0.058554195,0.483646005
1467,88.62537408,24.57044679,360799.728,2718079.723,RAJSHAHI,RAJSHAHI,Highland,6.3,2,20.4314518,-0.172941551,0.470573634
1468,88.90112139,24.64905989,388795.1094,2726534.351,RAJSHAHI,NAOGAON,Medium Lowland,5.8,1.4,15.34795856,-0.068291448,0.43173334
1469,89.35206873,24.21224007,434205.8092,2677877.369,RAJSHAHI,PABNA,Medium Highland 2,5.7,3,13.25253296,-0.222881928,0.537860751
1470,89.01807671,24.46592468,400487.1678,2706165.636,RAJSHAHI,NATORE,Medium Lowland,6.3,1.5,14.12238407,-0.098996133,0.469681591
1471,89.06523972,24.46427863,405265.9502,2705950.253,RAJSHAHI,NATORE,Medium Highland 2,6.9,2.6,15.00776196,-0.125448391,0.50515151
1472,89.50791087,24.12808396,449998.3358,2668495.109,RAJSHAHI,PABNA,Lowland,8.3,1.8,11.00389576,-0.015312903,0.429394484
1473,89.24416388,24.25263088,423272.4311,2682404.644,RAJSHAHI,NATORE,Highland,8.3,3,17.24845314,-0.229223877,0.598790824
1474,89.57324614,23.90171433,456561.233,2643410.562,RAJSHAHI,PABNA,Lowland,8,0.3,7.929769516,-0.138084412,0.390573621
1475,89.5351202,23.90736603,452682.441,2644048.525,RAJSHAHI,PABNA,Very Lowland,6,1.2,4.165034771,0.243162408,0.355235457
1476,88.68172677,24.57219995,366508.7685,2718218.092,RAJSHAHI,RAJSHAHI,Medium Lowland,6.7,1.8,17.70606613,-0.159464508,0.455240488
1477,89.1558606,24.44563557,414437.8697,2703826.885,RAJSHAHI,NATORE,Medium Highland 2,6.8,4,13,-0.131487742,0.500453353
1478,88.26615637,24.80110182,324740.2764,2744036.902,RAJSHAHI,CHAPAI,Medium Highland 2,7.1,1,22.81273079,-0.105165161,0.470583439
1479,88.3315162,24.80067,331347.6123,2743906.753,RAJSHAHI,CHAPAI,Highland,4.4,0.8,27.16842651,-0.029279871,0.349734336
1480,89.17982538,24.34110823,416798.6257,2692238.268,RAJSHAHI,NATORE,Medium Lowland,7.9,4.1,14.74449062,-0.209178075,0.523742318
1481,89.08305948,24.42036396,407039.8085,2701075.506,RAJSHAHI,NATORE,Highland,7.2,1.6,15.23313427,-0.219716132,0.575855792
1482,89.49010284,24.20910215,448221.4978,2677471.853,RAJSHAHI,SIRAJGANJ,Lowland,4.5,0.9,13.67199993,-0.143227741,0.489467293
1483,88.63909862,24.60693556,362229.6493,2722106.801,RAJSHAHI,NAOGAON,Highland,6.6,1.8,15.91181564,-0.04729671,0.381341189
1484,89.26774797,24.22394152,425649.9555,2679215.288,RAJSHAHI,PABNA,Medium Lowland,6.6,0.8,11.59459782,-0.099818952,0.488780379
1485,89.51805116,24.16121577,451041.339,2672159.837,RAJSHAHI,SIRAJGANJ,Lowland,6.1,1.6,10.12428761,-0.006954546,0.447937161
1486,89.35518899,24.20163846,434517.2481,2676702.076,RAJSHAHI,PABNA,Medium Lowland,6.1,2.3,15.00148487,-0.163547739,0.527066231
1487,89.46578847,24.2175146,445755.9628,2678412.507,RAJSHAHI,SIRAJGANJ,Lowland,5.9,1.8,10.01459408,0.001476027,0.421805948
1488,89.19524082,24.4010608,418400.9684,2698867.469,RAJSHAHI,NATORE,Highland,7,1.4,15.70179176,-0.178205818,0.548246622
1489,88.90691792,24.97655967,389672.15,2762796.651,RAJSHAHI,NAOGAON,Highland,5.9,1.4,19.74395752,-0.221098706,0.428734958
1490,89.60156904,24.41694668,459606.5776,2700447.656,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5,1.5,15.47663879,-0.135210961,0.452490181
1491,88.95914679,24.87183194,394855.3461,2751157.715,RAJSHAHI,NAOGAON,Medium Highland 2,6.1,1,17.16988754,-0.229389668,0.506152511
1492,89.55880395,24.3650859,455252.686,2694718.671,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.5,4.5,14.65315628,-0.138485163,0.534397542
1493,88.92567225,24.88788384,391487.5938,2752961.551,RAJSHAHI,NAOGAON,Highland,5.7,0.7,20.12575912,-0.251568377,0.483601868
1494,89.53554964,25.02333392,453140.9722,2767611.82,RAJSHAHI,GAIBANDHA,Highland,6,2,16.68435669,-0.034429032,0.481795073
1495,89.52281345,24.28971239,451573.7436,2686385.293,RAJSHAHI,SIRAJGANJ,Medium Highland 2,4.6,1.4,17.28207207,-0.19184193,0.550750911
1496,89.66683291,24.38410299,466214.4279,2696793.708,RAJSHAHI,SIRAJGANJ,Highland,6,2.2,15.01117229,-0.142504513,0.533260107
1497,89.65667721,24.3528325,465175.9977,2693333.931,RAJSHAHI,SIRAJGANJ,Medium Highland 2,7.1,1.5,14.67149925,-0.091154844,0.508062601
1498,89.63781812,24.1739287,463211.607,2673530.7,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5,1.8,10.29525089,0.037545808,0.452061236
1499,89.45241145,24.62601264,444576.3577,2723648.059,RAJSHAHI,BOGRA,Medium Highland 2,5,4.3,13.38973999,-0.206543237,0.479898781
1500,89.35334602,25.07250731,434783.7876,2773132.377,RAJSHAHI,GAIBANDHA,Highland,5.7,1.8,23.03391838,-0.231049687,0.51332885
1501,89.55329074,24.6006134,454777.7758,2720798.808,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.9,1.4,16.41579056,-0.038199998,0.517375469
1502,89.49993276,24.62568833,449386.1344,2723593.825,RAJSHAHI,BOGRA,Medium Highland 2,5.7,2.1,19.19167328,-0.15671742,0.518215954
1503,89.68357381,24.45963524,467931.185,2705152.754,RAJSHAHI,SIRAJGANJ,Highland,8,1.2,14.65042591,-0.117918067,0.499956459
1504,89.55086339,24.86618312,454628.4878,2750205.307,RAJSHAHI,BOGRA,Highland,6.3,2.5,21.47158813,-0.212307736,0.544001877
1505,89.57665829,24.27831184,457034.3068,2685105.359,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.3,1.1,16.61732483,-0.118535489,0.529459536
1506,88.95462222,24.89365332,394416.8045,2753577.689,RAJSHAHI,NAOGAON,Medium Highland 2,5.6,2.1,18.57446098,-0.215154827,0.463476062
1507,89.6860865,24.34072248,468156.0403,2691986.054,RAJSHAHI,SIRAJGANJ,Highland,6.4,1.4,17.18734169,-0.160926446,0.538266242
1508,89.42345804,25.06324206,441850.4995,2772074.42,RAJSHAHI,GAIBANDHA,Highland,4.7,1.3,23.14725876,-0.244593561,0.516181588
1509,89.51125801,24.62821429,450533.4223,2723869.392,RAJSHAHI,BOGRA,Medium Highland 2,6.4,2.3,13.81388569,-0.125590965,0.504966259
1510,89.43092183,24.35807091,442279.0967,2693989.128,RAJSHAHI,SIRAJGANJ,Medium Lowland,4.2,1.6,11.66649628,-0.064949997,0.504554272
1511,89.04619033,25.18542383,403893.4425,2785820.159,RAJSHAHI,JOYPURHAT,Highland,5,1.2,25,-0.209225178,0.467595696
1512,88.98095766,24.96681023,397137.6109,2761658.831,RAJSHAHI,NAOGAON,Highland,5.7,0.7,19.87842178,-0.214124516,0.504952788
1513,88.9163473,24.9449244,390595.9931,2759285.7,RAJSHAHI,NAOGAON,Highland,6.3,0.7,18.10896683,-0.198996782,0.506673634
1514,89.54669113,24.54708854,454090.161,2714874.476,RAJSHAHI,BOGRA,Medium Highland 1,5.5,1.9,14.59053993,-0.131549031,0.527689576
1515,88.90919283,24.87032335,389807.3838,2751030.143,RAJSHAHI,NAOGAON,Medium Highland 1,6,1.4,16.03901863,-0.274612248,0.467521489
1516,89.69026002,24.15908757,468534.7605,2671874.738,RAJSHAHI,SIRAJGANJ,Medium Highland 1,7.7,1.9,12.45489407,0.146292612,0.116332665
1517,89.61013487,24.48588336,460496.4992,2708078.006,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.4,1.7,13.03697777,-0.127807781,0.485072404
1518,88.97967342,24.99882184,397034.6356,2765204.761,RAJSHAHI,NAOGAON,Highland,6.4,1.2,23.06738663,-0.257281303,0.462354004
1519,88.90710709,24.99266948,389705.6199,2764580.52,RAJSHAHI,NAOGAON,Highland,5.2,1.8,20.77645874,-0.261820644,0.474817187
1520,89.46819086,25.0320253,446348.7144,2768599.227,RAJSHAHI,GAIBANDHA,Highland,6,1.5,22.65991783,-0.218776122,0.532114744
1521,89.39222208,25.03655079,438686.7192,2769132.6,RAJSHAHI,BOGRA,Highland,6.5,1.2,23.25070381,-0.208067089,0.505130649
1522,89.67541348,24.21438615,467040.7606,2678000.693,RAJSHAHI,SIRAJGANJ,Medium Highland 1,5.3,2.2,11.73215199,0.001571613,0.475149363
1523,88.75581111,24.65933978,374098.8082,2727798.183,RAJSHAHI,NAOGAON,Lowland,6.1,0.8,11.16687679,0.088674322,0.275431305
1524,88.93228213,24.99595555,392249.3347,2764924.179,RAJSHAHI,NAOGAON,Medium Highland 2,5.9,1.5,20.50772858,-0.213878706,0.493044764
1525,88.65200401,24.50985848,363431.1396,2711343.403,RAJSHAHI,RAJSHAHI,Highland,5.9,2,19.84090996,-0.2244187,0.510832548
1526,89.51139077,24.91983417,450662.2523,2756159.789,RAJSHAHI,BOGRA,Medium Highland 2,5.8,1.9,19.91724586,-0.158359349,0.541322708
1527,88.99252132,25.11210258,398424.6837,2777739.825,RAJSHAHI,JOYPURHAT,Medium Highland 2,5.3,1.8,21.7794342,-0.181003228,0.42910552
1528,88.90629984,24.98008215,389612.9053,2763187.238,RAJSHAHI,NAOGAON,Highland,5.8,1.4,20.72729492,-0.238807738,0.493814737
1529,89.68619027,24.53501767,468215.3124,2713498.662,RAJSHAHI,SIRAJGANJ,Medium Highland 1,6.1,1.3,9.723937035,0.058039866,0.105331212
1530,89.56264606,24.4646282,455677.1436,2705738.969,RAJSHAHI,SIRAJGANJ,Medium Lowland,5.6,2.1,12.77297878,-0.073798709,0.504268289
1531,89.52097229,24.56815488,451493.496,2717215.843,RAJSHAHI,BOGRA,Medium Highland 2,6.1,1.1,17.7135334,-0.17270194,0.547806144
1532,88.905573,24.92261169,389488.2502,2756823.496,RAJSHAHI,NAOGAON,Highland,5.9,1.2,18.96951866,-0.2181658,0.501603663
1533,88.99247855,24.99778533,398326.0878,2765080.313,RAJSHAHI,NAOGAON,Highland,6,1.2,22.21431923,-0.262254208,0.523010433
1534,89.54114076,24.69059975,453581.0421,2730766.653,RAJSHAHI,BOGRA,Medium Highland 2,5.8,1.3,12.1451807,-0.182788387,0.517490804
1535,89.61105617,24.6644009,460645.6562,2727843.914,RAJSHAHI,BOGRA,Medium Highland 2,5.8,0.7,17.86218071,-0.103582583,0.498155236
1536,89.51309243,24.58513939,450702.2133,2719099.248,RAJSHAHI,BOGRA,Medium Highland 2,5.2,2.7,18.94693375,-0.171585798,0.5196926
1537,88.80651232,24.66292721,379233.2845,2728149.906,RAJSHAHI,NAOGAON,Medium Lowland,6.2,1.3,15.28017616,-0.137029022,0.45594418
1538,89.59122279,24.54725414,458600.309,2714878.716,RAJSHAHI,BOGRA,Highland,5.7,1.4,18.21806908,-0.216472894,0.550313473
1539,88.9822539,24.88732939,397202.5625,2752856.234,RAJSHAHI,NAOGAON,Medium Highland 1,5.9,1.2,18.51949501,-0.252660006,0.515673637
1540,88.98513769,24.87719115,397485.4916,2751731.369,RAJSHAHI,NAOGAON,Highland,5.9,1.4,19.72650146,-0.221008405,0.486950934
1541,89.53250541,24.54980322,452654.4697,2715179.854,RAJSHAHI,BOGRA,Highland,5.9,1.2,13.91277313,-0.156835482,0.513190806
1542,88.91543745,24.88709921,390453.0563,2752882.859,RAJSHAHI,NAOGAON,Highland,6.4,1.7,21.71317673,-0.254392892,0.54954356
1543,89.53844113,24.93175796,453398.2084,2757470.564,RAJSHAHI,BOGRA,Highland,7,3,21.94937897,-0.145053893,0.521800637
1544,89.53203402,25.02086005,452785.325,2767339.106,RAJSHAHI,NAOGAON,Medium Highland 2,6,1.7,16.57117844,-0.102784522,0.475230068
1545,89.51399455,24.88674704,450912.0889,2752495.118,RAJSHAHI,BOGRA,Medium Highland 2,5.6,2.8,18.36118126,-0.145448387,0.521412909
1546,88.92604215,25.01145267,391633.1667,2766645.323,RAJSHAHI,NAOGAON,Medium Highland 2,5.5,0.6,19.73330116,-0.160858065,0.496460736
1547,89.56192736,24.40241296,455582.5209,2698850.581,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.1,1.4,10.08774376,-0.05423484,0.475331485
1548,88.92263918,25.02791122,391304.263,2768470.694,RAJSHAHI,NAOGAON,Medium Highland 1,6,1.4,21.1988945,-0.2262187,0.493800014
1549,89.53590132,24.69029992,453050.8919,2730735.237,RAJSHAHI,BOGRA,Highland,5.9,1.2,18.80700302,-0.203695476,0.546682239
1550,89.60873592,24.19506719,460264.1192,2675879.072,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.1,2.2,13.14200306,-0.11084155,0.516317785
1551,88.93083084,25.02018784,392124.036,2767608.846,RAJSHAHI,NAOGAON,Highland,6,1.4,20,-0.245738059,0.521235585
1552,88.92316122,24.90828454,391251.8259,2755222.724,RAJSHAHI,NAOGAON,Highland,5.7,1.7,18.91548347,-0.187299356,0.519273639
1553,88.97563391,24.88866008,396534.9732,2753008.608,RAJSHAHI,NAOGAON,Medium Highland 2,4.5,1.5,18.78614616,-0.196960002,0.464323938
1554,88.91016541,24.99206515,390013.7508,2764511.111,RAJSHAHI,NAOGAON,Highland,6.7,1.3,21.16576385,-0.261820644,0.474817187
1555,89.50401351,24.37549466,449699.7189,2695889.9,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.1,0.8,13.44198895,-0.094561294,0.514255822
1556,88.76400763,24.76513238,375033.9835,2739506.29,RAJSHAHI,NAOGAON,Medium Lowland,6.8,0.6,17.19927597,-0.121725157,0.529606164
1557,88.9039498,24.99154974,389385.9598,2764459.09,RAJSHAHI,NAOGAON,Highland,6.4,1.8,21.09955025,-0.235557422,0.441282213
1558,88.98529416,24.99934293,397602.3181,2765258.209,RAJSHAHI,NAOGAON,Highland,4.9,1,21.48411751,-0.250576109,0.463432521
1559,88.94684278,24.89708561,393633.9648,2753963.836,RAJSHAHI,NAOGAON,Highland,6.4,0.9,20.76545334,-0.287124515,0.517250299
1560,89.6833905,24.38134273,467892.8027,2696484.16,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.3,2.4,13.30524635,-0.091461942,0.513166904
1561,88.94610698,24.93660765,393593.5658,2758341.063,RAJSHAHI,NAOGAON,Highland,5.1,1.7,17.83664703,-0.24619548,0.489938676
1562,88.91228562,24.90927543,390154.3091,2755341.194,RAJSHAHI,NAOGAON,Highland,5.3,1.6,19.14436531,-0.248433545,0.527374208
1563,89.53759502,24.68395112,453219.8626,2730031.679,RAJSHAHI,BOGRA,Highland,6.7,1.8,16.66506004,-0.168363214,0.485314757
1564,89.51525531,24.61790642,450933.9802,2722726.615,RAJSHAHI,BOGRA,Medium Highland 2,5.5,2.5,15.85934544,-0.156318709,0.526511669
1565,88.94967878,24.99126336,394001.0522,2764390.849,RAJSHAHI,NAOGAON,Highland,5.8,2.1,20.67168045,-0.263934851,0.491331309
1566,89.61986583,24.16611751,461385.7477,2672670.698,RAJSHAHI,SIRAJGANJ,Highland,6,2,15.76925755,-0.104501292,0.529326379
1567,88.97510988,24.86484724,396462.1954,2750372.013,RAJSHAHI,NAOGAON,Medium Lowland,5.5,0.8,19.84970856,-0.167598054,0.453963816
1568,89.49492277,24.69986301,448909.2559,2731808.774,RAJSHAHI,BOGRA,Medium Highland 2,5.6,3,14.93202209,-0.098700002,0.467860729
1569,89.45368419,24.30876325,444566.4525,2688520.411,RAJSHAHI,SIRAJGANJ,Lowland,6.1,3,9.848800659,-0.032745395,0.451034606
1570,89.66973479,24.18102963,466455.4036,2674308.877,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.7,3.1,11.94607544,-0.114296131,0.461461723
1571,88.99107757,24.89044256,398096.4126,2753194.346,RAJSHAHI,NAOGAON,Highland,5.5,1,18.12995338,-0.171627745,0.469901234
1572,89.47794492,25.03556004,447334.2745,2768986.807,RAJSHAHI,GAIBANDHA,Medium Highland 2,5.2,1.4,20.50244904,-0.203118071,0.549384058
1573,89.52248278,24.72622782,451707.2855,2734718.077,RAJSHAHI,BOGRA,Medium Highland 2,4.8,2.2,14.88706684,-0.183538705,0.508376062
1574,89.51302167,24.60775254,450703.9069,2721603.12,RAJSHAHI,BOGRA,Highland,4.7,2.8,17.00978851,-0.185010329,0.56705457
1575,88.93499978,24.96793955,392499.2535,2761819.51,RAJSHAHI,NAOGAON,Medium Lowland,5.2,1.3,21.87301445,-0.151023224,0.4675515
1576,88.69995186,24.68266387,368470.1781,2730433.525,RAJSHAHI,NAOGAON,Lowland,5.6,1,13.99459362,-0.024502598,0.346989304
1577,89.56664493,25.00517826,456271.8286,2765591.031,RAJSHAHI,BOGRA,Medium Highland 2,6.1,1.7,18.97453308,-0.21247226,0.315695107
1578,88.96593403,24.79390019,395475.6073,2742522.498,RAJSHAHI,NAOGAON,Highland,6.2,0.9,14.67068863,-0.1675542,0.48147729
1579,89.61279547,24.4973513,460769.6475,2709347.01,RAJSHAHI,SIRAJGANJ,Medium Highland 1,5.9,1.3,12.93548393,-0.148545161,0.38351655
1580,89.013002,24.99417475,400394.4328,2764665.244,RAJSHAHI,JOYPURHAT,Medium Highland 2,5,1.4,21.97987366,-0.26371032,0.528366268
1581,89.53926954,24.63812798,453372.2472,2724957.301,RAJSHAHI,BOGRA,Medium Highland 2,5.3,0.8,18.71714211,-0.130677417,0.540171146
1582,89.58388907,24.67698409,457901.0116,2729245.255,RAJSHAHI,BOGRA,Highland,6,2.8,23.58935928,-0.248811617,0.612890184
1583,88.79518238,24.71161989,378134.0846,2733552.148,RAJSHAHI,NAOGAON,Highland,5.9,1.4,17.73818207,-0.20834516,0.448294491
1584,88.9455139,25.08193908,393658.9185,2774435.653,RAJSHAHI,JOYPURHAT,Medium Highland 2,5.6,1.5,21.88263893,-0.246564522,0.48288402
1585,89.48841398,24.4907466,448164.8021,2708656.697,RAJSHAHI,SIRAJGANJ,Highland,5.3,1.6,17.0021553,-0.146756768,0.508984685
1586,89.56550216,24.99233344,456151.9565,2764169.085,RAJSHAHI,BOGRA,Medium Highland 2,5.8,1.8,19.77445412,-0.07982,0.382118404
1587,89.53854451,24.64346606,453300.855,2725548.609,RAJSHAHI,BOGRA,Medium Lowland,5.8,2.2,14.94598579,-0.081968389,0.485033751
1588,88.90987736,24.97313082,389967.8273,2762414.533,RAJSHAHI,NAOGAON,Highland,5.5,1.9,19.74268723,-0.228405803,0.459144175
1589,89.55639901,24.22920681,454960.8384,2679674.855,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.2,2.5,13.03556252,-0.067601301,0.490045398
1590,89.36993918,24.93430229,436386.1468,2757820.625,RAJSHAHI,BOGRA,Highland,5.7,1.3,24.09347916,-0.319013536,0.51397419
1591,88.940525,24.92925321,393023.5897,2757531.016,RAJSHAHI,NAOGAON,Highland,6.8,1.3,20.94769478,-0.253550321,0.501318991
1592,88.98282147,24.93508856,397299.4468,2758144.589,RAJSHAHI,NAOGAON,Highland,5,0.6,20.26367378,-0.189278707,0.521854579
1593,88.88307796,24.88604016,387183.3374,2752792.01,RAJSHAHI,NAOGAON,Medium Highland 2,5.4,1.7,17.73339272,-0.253500015,0.517770529
1594,89.49430958,24.65115607,448827.3556,2726415.849,RAJSHAHI,BOGRA,Medium Lowland,5.7,2.9,14.77470779,-0.149968386,0.520038843
1595,88.93265075,24.72053686,392047.6656,2734424.3,RAJSHAHI,NAOGAON,Medium Highland 2,6.6,0.7,15.64353371,-0.139764518,0.501910448
